X,Y,AREACD
471937,139523,E01022576
471938,154358,E01022883
471941,169798,E01016437
471960,166700,E01016683
471965,172044,E01016376
471979,517893,E01012137
472026,102968,E01022944
472038,170429,E01016443
472057,174501,E01016365
472057,293342,E01025784
472057,302227,E01025770
472059,245853,E01027297
472060,140236,E01022575
472065,168924,E01016441
472066,449404,E01013057
472070,174895,E01016366
472070,177255,E01016411
472079,518240,E01012136
472096,138910,E01022573
472136,106896,E01022957
472147,169998,E01016438
472152,107414,E01022913
472185,176655,E01016407
472185,261047,E01027217
472218,140818,E01022579
472276,230465,E01017735
472294,139970,E01022574
472308,173145,E01033417
472333,169325,E01016440
472338,287105,E01025803
472339,173541,E01033418
472350,147467,E01032855
472351,107683,E01022916
472355,261972,E01027213
472364,154390,E01022884
472371,175437,E01016429
472386,108332,E01022917
472408,99592,E01022938
472415,171528,E01016415
472427,259857,E01032977
472438,170611,E01016368
472487,334723,E01028420
472491,106206,E01022955
472496,100565,E01022937
472523,174838,E01016367
472535,171120,E01016372
472566,201240,E01028598
472593,108693,E01022914
472596,287585,E01025802
472608,172876,E01016414
472614,110206,E01022628
472639,154984,E01022882
472646,173450,E01033421
472669,258465,E01027254
472674,286367,E01025805
472688,172289,E01016413
472689,262217,E01027214
472773,98713,E01022940
472792,171768,E01016370
472807,164761,E01016691
472819,169892,E01016369
472835,184690,E01028612
472837,108340,E01022915
472843,174721,E01016363
472871,253448,E01027263
472913,328099,E01025891
472913,383805,E01028005
472928,287228,E01025801
472935,154094,E01022881
472942,261566,E01027216
472959,288321,E01025794
472963,107420,E01022956
472965,451020,E01013059
472969,106948,E01022958
472977,169315,E01016679
472989,173039,E01016416
473003,176209,E01016408
473007,176574,E01016412
473093,173433,E01016404
473094,170952,E01016371
473110,170519,E01016373
473114,175550,E01016410
473117,172825,E01016417
473140,286114,E01025804
473156,154286,E01022885
473163,98923,E01022939
473167,168110,E01032758
473203,110902,E01022629
473216,172576,E01016418
473223,286705,E01025806
473277,159425,E01022858
473323,258096,E01027253
473325,287704,E01025795
473361,210985,E01017684
473366,173478,E01016405
473390,262201,E01027240
473419,140869,E01022605
473437,168418,E01032759
473459,258797,E01027252
473464,261216,E01027236
473479,260828,E01027237
473485,351289,E01028352
473488,125530,E01022597
473506,170167,E01016680
473527,259465,E01027233
473539,149697,E01032856
473541,151151,E01022889
473552,172795,E01016401
473560,259161,E01027234
473570,173155,E01016406
473577,286507,E01025807
473596,208551,E01017675
473600,142991,E01022604
473715,262419,E01027244
473717,423746,E01013001
473732,169705,E01016655
473752,262852,E01027243
473759,170739,E01016651
473797,373063,E01028007
473798,287670,E01025796
473825,257498,E01027250
473826,424519,E01012993
473852,98318,E01022936
473860,339763,E01028371
473894,151062,E01022888
473916,123551,E01022620
473949,170142,E01016654
473969,286812,E01025798
473997,264058,E01027193
474024,260742,E01027238
474047,370960,E01028038
474053,208426,E01017677
474057,259098,E01027235
474058,423763,E01012999
474059,264624,E01027144
474068,261513,E01027239
474073,105761,E01022928
474087,314396,E01025889
474130,427884,E01013016
474146,172723,E01016402
474148,123926,E01022619
474161,254645,E01032985
474170,172336,E01016403
474189,330063,E01025890
474195,122829,E01022621
474197,518101,E01012134
474199,424451,E01012994
474249,288454,E01025797
474263,216790,E01017720
474264,319460,E01025898
474282,106131,E01022927
474292,320478,E01025904
474306,122562,E01022622
474307,173395,E01016613
474311,171198,E01032761
474315,305325,E01025815
474327,261152,E01027241
474345,261850,E01027242
474360,424033,E01012997
474367,260743,E01027151
474397,258720,E01027160
474400,319860,E01025900
474410,371053,E01028037
474414,287106,E01025800
474421,263650,E01027194
474423,208951,E01017680
474427,170514,E01016653
474450,220044,E01017703
474467,107644,E01022925
474491,270472,E01027000
474492,209194,E01017676
474494,98503,E01022941
474498,455028,E01013126
474524,264154,E01027143
474527,172805,E01016618
474553,216898,E01017719
474583,123688,E01032665
474594,169966,E01016649
474603,107215,E01022926
474609,318648,E01025897
474612,257492,E01027163
474629,318123,E01025896
474634,422343,E01013002
474669,264590,E01027146
474682,173583,E01016614
474735,424324,E01012995
474738,428353,E01013017
474741,317729,E01025895
474758,123442,E01032664
474810,258501,E01027161
474818,257026,E01027165
474829,287198,E01025799
474831,178601,E01028660
474836,263224,E01027190
474836,424800,E01012998
474858,270377,E01027003
474867,259233,E01027158
474870,423569,E01013000
474871,320318,E01025905
474878,319849,E01025899
474893,257772,E01027162
474895,105840,E01022929
474928,399736,E01013252
474942,171304,E01016664
474958,170718,E01016652
474979,465731,E01027778
475004,444104,E01013127
475010,200977,E01028616
475027,423968,E01013004
475035,261438,E01027154
475038,260541,E01032979
475060,170262,E01016648
475072,270105,E01027001
475077,261812,E01027152
475079,107026,E01022924
475090,171742,E01016668
475109,200786,E01028613
475123,260851,E01032978
475189,262419,E01027191
475193,124144,E01022625
475198,428391,E01013015
475219,258922,E01027156
475234,317730,E01025907
475238,264018,E01027147
475250,181911,E01028650
475254,258304,E01027159
475317,251731,E01027279
475330,261333,E01027153
475335,200481,E01028614
475339,259595,E01032980
475359,264808,E01027148
475363,169992,E01016646
475364,265945,E01026997
475374,172569,E01016688
475382,320083,E01025901
475383,320708,E01025906
475413,259372,E01032981
475440,256682,E01027167
475446,263110,E01027229
475449,257294,E01027164
475465,103327,E01031532
475471,262483,E01027192
475498,170591,E01016645
475523,272135,E01027002
475537,173480,E01016615
475541,181523,E01028656
475561,183157,E01028651
475574,318011,E01025908
475581,263456,E01027230
475594,319012,E01025894
475611,264992,E01027149
475623,123474,E01022624
475625,264373,E01027145
475640,256954,E01027166
475667,171009,E01016665
475676,172806,E01016687
475696,105855,E01031534
475706,243193,E01027307
475707,201211,E01028615
475711,424348,E01013003
475713,261206,E01027155
475734,173965,E01016684
475760,172065,E01016686
475762,171580,E01016669
475780,354811,E01028336
475799,260290,E01027223
475823,263262,E01027231
475871,473543,E01027774
475879,264018,E01027232
475881,319538,E01025903
475884,107705,E01031543
475904,182716,E01028652
475956,170639,E01016644
475958,262291,E01027185
475974,196152,E01017917
475982,170320,E01016647
476006,172627,E01016689
476010,347978,E01028325
476029,261117,E01027227
476038,240036,E01027281
476076,425277,E01012996
476080,175036,E01016685
476086,256184,E01027206
476087,181728,E01028654
476100,173248,E01016616
476121,261915,E01027187
476136,261406,E01027225
476138,156077,E01022880
476145,320176,E01025902
476151,123050,E01022623
476164,257390,E01027201
476177,182287,E01028655
476184,318499,E01025893
476186,342279,E01028411
476225,256855,E01027204
476247,171194,E01016666
476260,165896,E01016610
476265,260780,E01027228
476313,157084,E01022878
476333,244817,E01027284
476336,240041,E01027280
476349,255290,E01032982
476364,172227,E01016662
476424,262516,E01027189
476440,174049,E01016624
476464,261208,E01027226
476467,181729,E01028653
476505,172796,E01016617
476507,153370,E01022887
476542,263260,E01027220
476549,173680,E01016623
476549,195984,E01017918
476563,171999,E01016663
476564,254587,E01032984
476594,262177,E01027184
476674,260682,E01027224
476679,394598,E01028032
476708,166013,E01016611
476713,262797,E01027188
476721,106060,E01031533
476722,255082,E01032983
476724,261263,E01027134
476782,257008,E01027203
476789,135862,E01022630
476826,399678,E01013250
476835,156772,E01022879
476836,195437,E01017915
476838,261564,E01027132
476840,227778,E01017738
476888,486033,E01027776
476920,263950,E01027218
476946,257785,E01027202
477037,228195,E01017736
477041,261776,E01027136
477043,412685,E01013249
477044,106392,E01031531
477046,262213,E01027186
477051,173676,E01016621
477068,256690,E01027205
477073,261050,E01027133
477088,172548,E01016661
477100,352019,E01028326
477133,174151,E01016622
477185,400055,E01013251
477203,394431,E01028031
477330,172908,E01016660
477376,179486,E01028661
477388,175768,E01016619
477411,310598,E01025910
477420,261115,E01027135
477453,231114,E01017672
477464,262212,E01027169
477465,171000,E01016702
477472,413050,E01013248
477476,263820,E01027219
477484,262649,E01027173
477488,173429,E01016659
477494,130776,E01022631
477497,404416,E01013243
477501,263075,E01027172
477502,333342,E01025892
477516,228240,E01017737
477547,127818,E01022617
477584,422252,E01013076
477593,222553,E01017704
477630,352251,E01033394
477652,105604,E01031535
477700,175808,E01016620
477751,170081,E01016703
477801,173675,E01016658
477806,390465,E01027999
477830,448979,E01013058
477879,407381,E01013242
477882,262215,E01027170
477892,170610,E01016704
477917,241193,E01027276
477926,260849,E01027257
477944,404214,E01013244
477947,264969,E01027221
477970,212089,E01017679
478019,234071,E01017671
478049,266248,E01027019
478053,127569,E01022616
478084,263184,E01027168
478088,262758,E01027179
478116,263802,E01027171
478124,471780,E01027786
478125,225637,E01017715
478135,188711,E01017878
478175,181743,E01016675
478213,98573,E01031540
478213,128876,E01022632
478295,111775,E01031507
478297,265815,E01027020
478309,265165,E01027222
478327,164526,E01016641
478330,383319,E01028035
478374,378802,E01028033
478376,261693,E01027256
478444,262515,E01027180
478452,260737,E01027258
478454,411599,E01013247
478510,171117,E01016701
478529,517686,E01027840
478553,144059,E01022581
478567,127599,E01022618
478576,352568,E01028309
478581,167489,E01016612
478603,403706,E01013241
478626,170404,E01016700
478656,264148,E01027183
478671,134474,E01032663
478690,250482,E01027294
478705,261168,E01027255
478724,363643,E01028349
478791,471983,E01027785
478798,176132,E01016694
478818,240468,E01016818
478858,196102,E01017916
478860,176921,E01016695
478862,178617,E01016676
478890,161564,E01022859
478915,212269,E01017678
478945,205039,E01017885
478946,263296,E01027182
478992,105893,E01031475
479011,141679,E01022582
479033,239845,E01016814
479052,168622,E01016630
479088,169179,E01016635
479089,262570,E01027181
479097,261659,E01027260
479121,264445,E01027248
479158,472551,E01027787
479163,175769,E01016692
479167,165287,E01016643
479179,484245,E01027794
479229,119785,E01031508
479230,352114,E01028319
479236,505540,E01027822
479237,483969,E01027795
479273,169442,E01016629
479304,471258,E01027790
479308,263375,E01027195
479336,240468,E01016817
479347,176762,E01016678
479352,470711,E01027791
479392,97362,E01031541
479406,283640,E01027095
479414,264185,E01027249
479420,165868,E01016639
479440,174834,E01016657
479443,358961,E01028337
479446,353621,E01028311
479505,168786,E01016631
479508,352964,E01028308
479525,429823,E01013020
479535,134331,E01022641
479537,165048,E01016642
479542,352523,E01028318
479542,442775,E01013122
479568,175304,E01016693
479576,168292,E01016632
479600,240000,E01016812
479605,148842,E01022855
479605,178877,E01016677
479624,214820,E01017705
479626,365858,E01028350
479634,266217,E01027018
479690,263448,E01027198
479711,170005,E01016627
479712,213906,E01032956
479715,449371,E01013053
479737,136337,E01022640
479744,155544,E01032852
479771,261753,E01027139
479787,165602,E01016638
479798,352046,E01028320
479828,135738,E01022639
479832,264510,E01027247
479832,283110,E01027094
479832,353355,E01028335
479860,134700,E01022633
479867,262321,E01027259
479868,154249,E01022873
479882,324756,E01025911
479883,155223,E01032853
479890,153346,E01022871
479896,135141,E01022634
479928,470783,E01027788
479937,214956,E01017706
479944,134292,E01022642
479952,283581,E01032970
479961,96887,E01031501
479961,163765,E01016640
479966,471511,E01027789
479967,150812,E01022856
479975,263515,E01027196
479982,264967,E01027245
480029,483995,E01027792
480037,272073,E01027023
480050,172927,E01016656
480061,354371,E01028310
480071,213739,E01032957
480100,167804,E01016634
480113,261968,E01027137
480115,246896,E01016759
480138,352536,E01028334
480146,168837,E01016625
480190,239707,E01016811
480203,152068,E01022854
480213,165429,E01016636
480246,169619,E01016628
480248,166908,E01016633
480258,153315,E01022872
480259,215150,E01017707
480262,203068,E01017930
480266,220523,E01032958
480270,193092,E01017854
480280,247002,E01016761
480290,374827,E01028039
480298,448435,E01013054
480330,134950,E01022635
480340,283529,E01032971
480353,338971,E01025886
480374,151490,E01022852
480385,264509,E01027246
480398,438213,E01013024
480409,353075,E01028333
480413,135472,E01022636
480417,354019,E01028305
480426,449371,E01013055
480427,214816,E01017708
480434,213576,E01032962
480461,483608,E01027793
480472,284022,E01032969
480508,449033,E01013056
480526,198670,E01017842
480530,353603,E01028294
480535,124122,E01031520
480550,155510,E01032854
480558,287928,E01027129
480577,168637,E01016626
480581,152849,E01022864
480587,262075,E01027138
480626,160621,E01022895
480627,262729,E01027141
480634,213324,E01017653
480635,161180,E01022894
480646,254701,E01027274
480649,355434,E01028306
480661,264208,E01027200
480706,263457,E01027197
480718,283382,E01027107
480728,263857,E01027199
480730,275820,E01032973
480738,240837,E01016840
480776,353469,E01028293
480798,96966,E01031500
480799,160074,E01022897
480801,151981,E01022853
480804,354894,E01028304
480809,104226,E01031476
480815,391955,E01026408
480817,136138,E01022615
480823,191977,E01017855
480828,283013,E01027108
480845,212764,E01017655
480860,437968,E01013023
480862,338874,E01025885
480871,214989,E01017667
480884,213674,E01017654
480885,154689,E01022860
480898,107327,E01031506
480901,167622,E01016699
480908,203089,E01017931
480910,164900,E01016637
480919,448845,E01013052
480937,96312,E01031499
480946,355658,E01028307
480950,203946,E01017933
480987,391136,E01026381
480995,153003,E01022863
480999,390587,E01026378
481011,154115,E01022862
481026,262126,E01027140
481042,281117,E01027123
481051,240045,E01016839
481065,400613,E01013253
481095,351567,E01028291
481099,352487,E01028285
481100,263748,E01027175
481101,203496,E01017929
481102,262466,E01027142
481103,212388,E01017723
481121,276548,E01032974
481128,352045,E01028289
481150,191951,E01017856
481159,214627,E01017665
481167,160072,E01022898
481196,204536,E01017932
481240,169154,E01016671
481262,212848,E01017711
481263,215728,E01032959
481278,264456,E01027178
481295,240828,E01016836
481346,152322,E01022849
481358,390018,E01026384
