WZ11CD,BNGEAST,BNGNORTH,LONGITUDE,LATITUDE
E33016467,442930,295903,-1.368184351,52.55927692
E33016464,443480,295281,-1.360155625,52.553643
E33016465,443962,294535,-1.353139071,52.54689969
E33016462,433187,297602,-1.511721433,52.57522882
E33016463,436658,295543,-1.460739876,52.55649599
E33016460,437660,300758,-1.445359819,52.60331254
E33016461,439987,297219,-1.411440897,52.57133121
E33016676,545438,376034,0.178964759,53.26137082
E33016677,548117,369006,0.215833715,53.19750509
E33016674,522356,364869,-0.171149685,53.16688351
E33016675,525661,380625,-0.11554117,53.30767109
E33016672,520337,386333,-0.193231701,53.36018679
E33016673,513258,378011,-0.302510058,53.2869714
E33016468,443121,293898,-1.365620845,52.54123662
E33016670,521070,374613,-0.186687497,53.25472169
E33016469,442574,294004,-1.37368365,52.54223861
E33016671,517217,368584,-0.246623011,53.2014221
E33017076,487712,290405,-0.709201039,52.50449673
E33017077,489921,289699,-0.67685456,52.49779568
E33017074,487903,289494,-0.706632601,52.49627509
E33017075,488045,289848,-0.70444984,52.49944256
E33017072,489976,294211,-0.67483427,52.53833155
E33017073,484491,290102,-0.756727453,52.50228116
E33017070,502928,372314,-0.459246474,53.23788951
E33016678,542718,382278,0.141012174,53.31820313
E33017071,489162,290557,-0.687811742,52.50562497
E33016679,543897,380499,0.157895065,53.30190262
E33017246,486696,279074,-0.727110053,52.40282402
E33017247,486727,279287,-0.726590138,52.40472795
E33017244,487272,278574,-0.718771035,52.398235
E33017245,487163,279234,-0.720196548,52.4041795
E33017242,486974,279578,-0.722894403,52.40730409
E33017243,486795,278938,-0.725684318,52.40157821
E33017078,489425,289592,-0.68419567,52.49690957
E33017240,487598,279038,-0.713854984,52.4023492
E33017079,490738,288329,-0.665206972,52.4853436
E33017241,487288,279129,-0.71839162,52.40322431
E33017456,454910,233504,-1.201633014,51.99727524
E33017457,454270,238920,-1.210087051,52.04602569
E33017454,450015,236353,-1.272503699,52.02335161
E33017455,451349,233052,-1.253558009,51.99355222
E33017452,455298,242693,-1.194498369,52.07984402
E33017453,451763,236398,-1.247018637,52.02358876
E33017248,486459,278309,-0.730790864,52.39598282
E33017450,458439,237200,-1.149600709,52.0301387
E33017249,485790,278354,-0.740599257,52.39649219
E33017451,458388,236861,-1.150407106,52.02709933
E33017626,477456,375097,-0.840135658,53.267218
E33017627,480547,376228,-0.793507655,53.27692561
E33017624,468716,375626,-0.971029978,53.27317557
E33015866,446291,356841,-1.309989621,53.10675741
E33017625,455568,378202,-1.167716246,53.29786634
E33014076,452191,340752,-1.22447004,52.96160796
E33015867,444787,356144,-1.332544672,53.10062743
E33017622,461648,378405,-1.076462316,53.29901867
E33014077,451968,340456,-1.227828378,52.95896222
E33015864,445253,354990,-1.325754246,53.09020983
E33017623,455640,370963,-1.167897736,53.23280002
E33014074,452982,340731,-1.212691076,52.96134066
E33015865,445702,356890,-1.318774721,53.10725224
E33017458,489381,272482,-0.689405736,52.34314147
E33017620,458095,378932,-1.129681128,53.30415795
E33015862,444500,356691,-1.336765431,53.10556813
E33017459,486709,271393,-0.728893739,52.33378414
E33017621,462423,377934,-1.064926722,53.29469855
E33014072,456638,341551,-1.158124425,52.96833778
E33015863,444785,355791,-1.332634249,53.09745056
E33014073,452739,340703,-1.216308887,52.96111385
E33015860,443526,358137,-1.351112941,53.11864439
E33014070,455589,342055,-1.173653199,52.97297538
E33015861,443521,356118,-1.351464673,53.10048984
E33014246,403430,393987,-1.949833627,53.44264057
E33014247,409623,375555,-1.857146364,53.27689215
E33014244,402969,394114,-1.956766199,53.44379024
E33017628,477542,377676,-0.838205173,53.29038881
E33014245,403294,394087,-1.951875355,53.44354243
E33017629,474643,371211,-0.883210808,53.23269542
E33014242,402566,394263,-1.962831463,53.44512719
E33014243,403108,394259,-1.954668023,53.44509108
E33015868,438310,374776,-1.427049432,53.26859806
E33014078,451249,342950,-1.238134979,52.98145223
E33014240,401008,395995,-1.986292609,53.46069836
E33015869,438940,375215,-1.417550758,53.27250211
E33014079,458170,338437,-1.135879592,52.94018008
E33014241,416556,382709,-1.752809099,53.34102814
E33014456,533090,342567,-0.019898487,52.96395791
E33014457,522572,341983,-0.17662409,52.96121264
E33014454,533493,342291,-0.014021409,52.96138026
E33014455,533702,341886,-0.011076063,52.95769289
E33014452,531457,342985,-0.044029933,52.96811647
E33014453,533263,342773,-0.01723127,52.96576567
E33014248,400290,385585,-1.997104257,53.36712958
E33014450,532856,343948,-0.022816871,52.97642023
E33014249,399589,384907,-2.007634633,53.36103721
E33014626,488264,288585,-0.701560566,52.48805142
E33014627,490139,289352,-0.673742817,52.49463573
E33014624,488021,288604,-0.705124538,52.48826452
E33014625,488278,288661,-0.701325431,52.48873121
E33014622,488241,288397,-0.701940143,52.48636544
E33014458,532727,344288,-0.024590792,52.97950775
E33014620,498148,375613,-0.529822334,53.26843976
E33016856,522675,334065,-0.178083848,52.89005173
E33014459,532860,344335,-0.022599927,52.97990149
E33014621,488375,288571,-0.699929061,52.48790432
E33015026,493947,326794,-0.607015268,52.83049269
E33016857,520643,335593,-0.207701303,52.90423588
E33015027,458981,303780,-1.130049123,52.6285863
E33016854,514260,340523,-0.300832665,52.94993536
E33015024,489565,266471,-0.688306999,52.28908735
E33016855,515299,352639,-0.281054003,53.05857379
E33015025,491842,328029,-0.637900984,52.84194846
E33016852,514321,344192,-0.298627684,52.98288122
E33015022,490758,267606,-0.670512741,52.29909315
E33016853,514715,342401,-0.293398306,52.96670709
E33015023,489234,265984,-0.693285617,52.28476335
E33016850,514668,343722,-0.29362337,52.97859077
E33015020,475581,260696,-0.894569001,52.23926989
E33016851,509894,346086,-0.363894906,53.00082599
E33014628,489969,289444,-0.676225847,52.49549681
E33015021,476309,264347,-0.883089871,52.27199241
E33015236,456964,340074,-1.153533692,52.95502739
E33015237,457696,339341,-1.142763136,52.94835771
E33015234,456752,339916,-1.156712835,52.95362581
E33015235,457015,340093,-1.152772778,52.95518984
E33015232,456853,339762,-1.155246678,52.95223724
E33015233,456855,339872,-1.155185615,52.95322246
E33016858,523796,331777,-0.162306022,52.8692361
E33015028,459082,303791,-1.128553486,52.62867174
E33015230,456677,339888,-1.157840317,52.95338376
E33015029,459269,303654,-1.125806856,52.62741828
E33015231,456755,339855,-1.15667857,52.95308315
E33015406,437424,330640,-1.445451225,52.87193528
E33015487,461968,304397,-1.08580377,52.63379416
E33015407,437406,331458,-1.445631349,52.87929002
E33015486,462353,304451,-1.080114292,52.63423397
E33015404,437132,331585,-1.4496797,52.880456
E33015485,460106,304543,-1.113286569,52.63531622
E33015405,437831,330032,-1.439472338,52.8664447
E33015484,459899,304763,-1.116300679,52.63731368
E33015402,434290,331161,-1.49195974,52.87683007
E33015483,459615,305006,-1.120453422,52.63952873
E33015403,434698,330788,-1.485939831,52.87345154
E33015482,459124,305256,-1.127664523,52.64183739
E33015238,458339,339044,-1.133254704,52.94562268
E33015400,434309,331833,-1.491607677,52.8828679
E33015481,459723,304069,-1.119032822,52.63109993
E33015401,435137,332818,-1.479199367,52.89166835
E33015480,460402,305194,-1.10879694,52.64113681
E33015616,457253,343422,-1.148643298,52.98508984
E33015697,457711,341025,-1.142243379,52.96349681
E33015617,456774,343285,-1.155800717,52.98390651
E33015696,457608,340270,-1.143910669,52.95672309
E33015614,456508,344854,-1.159493407,52.99803775
E33015695,457331,340398,-1.148014196,52.95790242
E33015615,457279,344437,-1.148073631,52.99420831
E33015694,457203,341005,-1.14981565,52.96337228
E33015612,453144,345169,-1.209553426,53.00121189
E33015613,455977,344324,-1.167486135,52.99333218
E33015692,458063,340017,-1.137193803,52.95439839
E33015408,438087,330639,-1.435598101,52.87188233
E33015489,461285,305153,-1.095748765,52.64066633
E33015610,453612,345031,-1.202598612,52.99992603
E33015691,456851,340483,-1.155137745,52.95871019
E33017806,454924,359916,-1.18052397,53.13358472
E33017887,466854,346541,-1.005012779,53.01200862
E33015409,437970,330232,-1.437384942,52.86823822
E33015488,461538,304970,-1.092046135,52.63899448
E33015611,454064,344282,-1.19599289,52.99315027
E33015690,456015,340574,-1.167576757,52.95961569
E33016016,448096,337020,-1.285972357,52.92844215
E33016097,405773,373052,-1.914934865,53.25444711
E33017807,456434,359733,-1.157985762,53.13177634
E33017886,468151,346316,-0.985726964,53.00982673
E33016017,448061,336591,-1.286559075,52.92459056
E33016096,405450,373500,-1.91976877,53.25847993
E33017804,453752,360014,-1.198025153,53.13458481
E33017885,464653,346894,-1.037735818,53.0154537
E33016014,445905,339852,-1.318170343,52.95408491
E33016095,401804,380075,-1.974379995,53.31760164
E33017805,454364,359243,-1.189004063,53.12759055
E33017884,467620,344756,-0.993973504,52.99586875
E33016015,447047,335783,-1.301752927,52.91741627
E33016094,401282,381763,-1.982217329,53.33277258
E33016768,496920,371899,-0.549360636,53.23529075
E33017161,503990,286703,-0.470632326,52.46837082
E33016769,497232,371434,-0.54483457,53.23105733
E33017376,478228,258090,-0.856420016,52.21548165
E33017377,474778,259420,-0.906605825,52.22791373
E33017374,475704,259420,-0.893049352,52.22778618
E33017375,475355,259473,-0.898156815,52.22831216
E33017372,476108,259817,-0.887054877,52.23130041
E33017373,478312,259531,-0.854854101,52.22842059
E33017168,502421,279735,-0.495847831,52.40604301
E33017370,475977,257461,-0.889498574,52.21014165
E33017169,503830,288616,-0.472383641,52.48559531
E33017371,477435,258359,-0.867960507,52.21801012
E33017546,447062,350456,-1.299409139,53.04930248
E33017547,444586,351599,-1.336180664,53.05978876
E33017544,446051,353451,-1.314062208,53.07631353
E33017545,447115,352730,-1.298284114,53.06973691
E33017542,449580,354214,-1.261265388,53.08285038
E33017543,446466,352972,-1.307937658,53.0719707
E33017378,476708,258405,-0.878594829,52.21852993
E33017540,450094,353756,-1.253665281,53.07868886
E33017379,471160,261501,-0.95912698,52.24709815
E33017541,450833,353999,-1.242597232,53.0807989
E33017756,461224,340069,-1.090125946,52.95451232
E33017757,462263,341340,-1.074418533,52.96581826
E33017754,461982,341086,-1.078659826,52.96356291
E33017755,462405,340968,-1.072380617,52.96245821
E33014166,437422,374613,-1.44039169,53.26719855
E33017752,461566,341549,-1.08475883,52.96777551
E33014167,436699,375105,-1.451170097,53.2716686
E33017753,460709,340855,-1.097651343,52.96163605
E33014164,437977,373881,-1.432150621,53.2605812
E33017548,447252,351331,-1.296438553,53.05715395
E33017750,461198,341570,-1.090236102,52.96800924
E33014165,437735,374203,-1.435741409,53.26348631
E33017549,454616,348663,-1.187036761,53.03246527
E33017751,460810,341412,-1.096036329,52.96662769
E33014162,437680,371256,-1.436909333,53.23700297
E33014163,437846,371271,-1.434419966,53.23712775
E33014160,438078,371483,-1.430924091,53.23901487
E33014161,437985,371229,-1.432350892,53.23673857
E33014376,474770,319679,-0.893214546,52.76954087
E33014377,474986,319536,-0.890047285,52.76822391
E33014374,473783,317779,-0.908263671,52.75260074
E33017758,457105,369085,-1.14629885,53.21576703
E33014375,473351,317964,-0.914620834,52.75431837
E33017759,457952,366475,-1.134082472,53.19221195
E33014372,475372,318917,-0.884467271,52.76260771
E33014373,475388,319155,-0.8841797,52.76474243
E33014168,438549,369278,-1.424124941,53.2191594
E33014370,475578,319127,-0.881358359,52.76446294
E33014169,438704,369278,-1.421815712,53.21915347
E33014371,475389,319114,-0.884173317,52.76437346
E33014546,535955,324784,0.015303222,52.80348136
E33014547,535809,324964,0.013214309,52.80513352
E33014544,506690,345881,-0.411685171,52.99963464
E33014545,524522,309910,-0.159832937,52.67259619
E33014542,507147,345854,-0.404889667,52.99930221
E33014543,507585,346486,-0.398155003,53.00489389
E33014540,507717,347194,-0.395953332,53.01122785
E33014378,474811,319388,-0.892666529,52.76692111
E33014541,507110,345903,-0.405420693,52.99974905
E33014379,475061,319218,-0.888997399,52.76535775
E33014756,455648,233089,-1.190946915,51.99347252
E33014757,467157,242599,-1.021482904,52.07768665
E33014754,459096,236548,-1.140140022,52.02421373
E33014755,465149,251104,-1.049155823,52.15438084
E33014752,458796,236288,-1.14455435,52.02190588
E33014753,458561,236486,-1.147945292,52.02371335
E33014548,525202,324738,-0.144117637,52.80566952
E33014750,477008,260592,-0.873700221,52.23814226
E33016946,490717,334874,-0.652699124,52.90366068
E33014549,524798,324290,-0.150284589,52.80174232
E33014751,459224,236769,-1.138240862,52.02618453
E33015156,438243,370786,-1.428539794,53.23274304
E33016947,491949,333441,-0.63479239,52.89057349
E33015157,438186,371165,-1.429349657,53.23614655
E33016944,492220,334934,-0.630335909,52.90394444
E33015154,438179,371096,-1.42945625,53.2355293
E33016945,491663,335109,-0.638561658,52.90561215
E33015155,438289,371171,-1.427805696,53.23620064
E33016942,490384,334215,-0.657825338,52.89778858
E33015152,453960,320021,-1.201552502,52.7750897
E33016943,491884,335404,-0.635203655,52.90822316
E33015153,438341,371091,-1.427031461,53.23547326
E33016940,492172,335819,-0.630792986,52.91190205
E33015150,453661,319395,-1.206096678,52.76948806
E33016941,491277,335280,-0.644256341,52.90721101
E33014758,468468,248206,-1.001236821,52.12793068
E33015151,453792,319486,-1.204142811,52.77029909
E33014759,469284,248689,-0.989227009,52.13217047
E33015326,434955,336118,-1.481545336,52.92134389
E33015327,434791,335730,-1.484029475,52.9178658
E33015324,434288,335348,-1.49155047,52.91446539
E33015325,435005,336514,-1.480765907,52.92490489
E33015322,434493,335107,-1.488527519,52.91228538
E33015323,433631,335595,-1.50128908,52.91673326
E33016948,491943,334808,-0.63448295,52.90285701
E33015158,438362,370921,-1.426741765,53.23394062
E33015320,434580,335972,-1.487139341,52.92005727
E33016949,504458,322784,-0.452338737,52.79252463
E33015159,438291,371140,-1.427778373,53.23592154
E33015321,433820,336028,-1.498429181,52.92061044
E33015536,457607,302812,-1.150505616,52.62002804
E33015537,456824,301949,-1.162225479,52.61235582
E33015534,457346,303097,-1.154319895,52.62261518
E33015535,457992,303355,-1.144734076,52.62486844
E33015532,457018,303242,-1.159131484,52.62395111
E33015533,457001,302709,-1.159474696,52.61916875
E33015328,435161,335834,-1.478519374,52.91877879
E33015530,456527,302496,-1.166516734,52.6172999
E33015329,434417,335984,-1.489561469,52.92017362
E33015531,456608,303285,-1.165178564,52.62438477
E33015706,455650,340224,-1.173058004,52.95651466
E33015787,439687,349841,-1.409482194,53.04437089
E33015707,455007,340316,-1.182622575,52.95740262
E33015786,441502,349360,-1.382481002,53.03991176
E33015704,451427,340337,-1.235903625,52.95794412
E33015785,442534,347614,-1.367313644,53.02413693
E33015705,451481,341303,-1.234942668,52.96662694
E33015784,440282,349636,-1.400636993,53.04248252
E33015702,459736,339591,-1.112360864,52.95038094
E33015783,435128,351739,-1.477282953,53.06175295
E33015703,450963,339814,-1.2428968,52.95329411
E33015782,435691,350479,-1.46902487,53.05038504
E33015538,460629,302265,-1.105981716,52.61478448
E33015700,459588,340762,-1.114360528,52.96092616
E33015781,432039,345596,-1.5239741,53.00672818
E33017936,464715,335186,-1.039145555,52.91021746
E33016106,404486,372888,-1.934218376,53.2529818
E33016187,437033,328844,-1.451467864,52.85581802
E33015539,459412,303044,-1.123805241,52.62191871
E33015701,459109,340011,-1.121618146,52.95423015
E33015780,430050,349025,-1.553302529,53.03766212
E33017937,467421,330606,-0.999871293,52.86871974
E33016107,406347,371225,-1.906361609,53.23802104
E33016186,440525,331645,-1.399262986,52.88075318
E33017934,464698,334735,-1.039498152,52.90616509
E33016104,406204,372620,-1.90847223,53.2505548
E33016185,441389,329342,-1.386709269,52.85998503
